id,published_line_ref,0_hour,1_hour,2_hour,3_hour,4_hour,5_hour,6_hour,7_hour,8_hour,9_hour,10_hour,11_hour,12_hour,13_hour,14_hour,15_hour,16_hour,17_hour,18_hour,19_hour,20_hour,21_hour,22_hour,23_hour,total_avg
127,Q28,2.39623,1.83942,1.46939,1.85714,3.43519,6.18927,7.44553,6.92536,7.84187,7.82321,9.37708,7.9919,9.2093,8.63651,8.88798,9.70061,10.8199,10.8449,8.51448,5.9431,5.69406,4.70811,5.6511,4.28571,7.84239
128,Q76,0.0,0.0,0.0,0.0,0.0,3.05128,6.24444,7.97573,8.27568,8.69464,6.52826,5.88664,5.89339,7.72951,7.87328,7.16364,8.24275,8.12048,6.93678,5.82011,4.94608,4.82289,4.53153,2.45283,6.98308
129,Q31,3.25,0.0,0.0,0.0,0.0,8.3,5.13953,5.29777,6.31202,6.28506,6.49731,6.00484,5.29885,5.34873,6.94872,6.34184,6.49798,7.59889,6.96527,5.57983,4.90449,3.79352,3.72038,3.56566,6.09299
130,Q15,2.0,2.0,0.0,0.0,0.0,12.2267,7.88679,8.57018,9.0,7.6,8.03297,8.2,9.94068,10.2174,10.5676,8.60736,9.88653,9.36842,9.31088,6.64706,6.37143,6.07759,3.69231,2.49123,8.31659
131,B15,8.58388,8.76687,9.21379,8.11278,6.50585,7.49046,9.50045,12.2931,12.5078,11.747,11.0257,11.3704,11.3979,12.8286,13.6108,15.3288,15.2947,14.4029,11.6896,10.79,10.1238,9.32575,8.76892,9.23651,11.626
132,B65,2.53465,2.10714,0.0,0.0,8.06667,2.71515,3.54762,5.05634,5.12228,4.98316,4.87688,6.35347,6.76471,7.511,8.24723,7.60033,7.978,8.19751,7.06476,5.32172,5.10873,4.35826,3.68849,2.80903,5.91009
133,SIM2,0.0,0.0,0.0,0.0,5.17391,7.5,11.1188,6.09722,5.27072,4.91228,0.0,0.0,0.0,0.0,14.8482,9.28814,8.41156,7.23453,4.93367,2.85475,2.21875,1.4,0.0,0.0,7.30018
134,B41,7.07236,5.96177,4.37063,4.67391,7.26953,7.32234,8.03598,7.48315,7.65617,7.34012,8.60083,10.1185,10.566,12.0805,12.1554,12.2053,12.1234,12.3468,9.9352,8.11048,6.89511,6.08265,6.9556,6.2772,9.7478
135,Bx34,2.60386,2.32143,0.0,0.0,0.0,4.49842,4.66717,5.49937,6.33491,6.61051,7.76447,7.53541,8.66452,8.92401,9.57007,9.49943,9.59439,8.15065,5.32345,4.62519,3.83932,3.03795,3.68382,2.99202,6.64449
136,Bx20,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.41739,3.57647,4.55556,0.0,0.0,0.0,0.0,0.0,4.25333,4.32028,4.15385,3.28523,2.77596,2.6875,0.0,0.0,0.0,3.70174
137,Bx13,5.39827,4.90323,0.0,0.0,1.5,8.16077,7.40367,8.72329,9.43184,10.3323,12.9725,15.2552,15.2713,18.5846,18.2058,15.8504,15.8765,15.5253,12.4161,11.6282,8.77631,6.6182,6.82118,5.88442,12.6818
138,M100,5.49177,3.91981,0.0,0.0,3.15385,3.95192,4.94123,6.7547,8.08748,7.80352,9.69748,11.6844,12.1425,12.8414,12.7253,12.8504,13.4016,12.2428,10.4488,9.33262,7.69704,6.04841,5.97607,5.67308,10.2704
139,Bx3,6.03636,3.84564,0.0,0.0,0.0,7.19598,10.3418,10.6655,11.2204,9.49516,12.0857,13.0119,12.8235,13.7784,15.3315,15.4763,17.4328,16.091,13.7413,11.1179,10.2655,8.33128,8.38696,8.39007,12.6514
140,Bx10,3.92082,2.61842,1.20455,1.28571,2.90076,4.72152,9.03113,10.1011,8.67449,7.98517,8.43978,9.80461,9.51431,10.9901,10.9911,10.5661,11.0666,10.893,9.08964,7.20342,6.73361,5.82254,6.44883,5.78776,9.09502
141,Bx7,3.75358,2.02247,0.0,0.0,1.44444,4.95707,7.26029,9.21625,9.14577,8.95018,10.961,12.5855,12.6476,13.2079,13.8028,14.1448,12.6453,12.3704,9.5331,7.70014,6.31471,5.27889,4.4238,4.10702,10.2658
142,B46,8.94669,4.76948,4.52166,5.25455,7.58951,8.82839,9.09916,8.60536,9.59714,9.73066,9.79083,10.8019,11.4913,11.5472,12.9257,13.0565,14.7911,12.7373,10.8883,8.97949,8.89182,7.29699,7.84136,9.91443,10.1557
143,Bx38,4.92,0.0,0.0,0.0,0.0,7.30769,7.8,8.40873,9.81768,8.63824,8.93517,8.60544,8.87053,10.483,12.3585,11.7418,12.1538,12.1598,9.76697,7.89605,7.47973,5.73607,5.57179,7.90123,9.78164
144,Bx28,5.44144,4.05667,3.07821,2.83721,4.46094,7.3833,8.57159,7.03469,8.23185,7.21915,8.67175,10.3812,11.1007,10.6652,11.5714,11.447,12.0726,12.3431,10.6509,8.04204,6.79279,5.8828,6.04288,6.78784,9.19141
145,B24,2.84906,2.31707,0.0,0.0,0.0,5.63877,6.43446,7.38158,6.80907,5.81015,4.74212,4.28859,4.842,6.38547,6.47771,6.98239,8.83542,8.15881,6.45656,4.91489,3.97746,3.74708,4.29749,3.55823,6.04122
146,B54,3.63235,2.14625,2.42012,2.28,3.0262,5.18047,8.84462,10.3932,11.8886,8.66584,9.092,10.5036,11.3421,11.8981,11.8523,12.3972,12.695,12.927,10.0212,7.03223,6.53235,5.74953,5.16834,5.6987,9.83135
147,Q54,4.62128,5.37445,5.40519,6.18155,6.96415,8.8881,10.7484,12.5088,12.399,10.4062,9.97892,9.54545,10.1422,10.6568,10.9637,12.0181,12.4354,11.9861,10.7254,10.037,8.53547,6.37774,6.98046,6.40909,10.1193
148,Bx29,3.13966,2.74545,1.33333,0.0,4.68293,4.06278,3.28732,3.84514,4.9153,5.44776,6.09797,6.36949,6.23373,7.33513,6.78085,7.65201,7.79558,6.80677,4.64425,4.11622,3.97399,4.41472,6.01079,4.45726,5.5728
149,B25,6.35841,5.62195,8.47619,5.02778,8.3662,3.81046,5.53793,6.81124,7.78302,8.2562,9.17285,9.86709,10.0291,10.298,10.6188,10.9363,10.2651,10.1165,8.71016,6.80021,5.46385,5.02534,4.46196,4.37537,8.73627
150,B83,5.08072,1.92308,0.0,0.0,2.17857,6.19574,8.48948,7.66138,10.0415,8.49089,11.3942,12.5883,13.8064,13.7624,14.1568,13.8506,16.4426,14.9983,12.0804,9.78125,8.15343,7.28942,7.82284,6.18619,11.1622
151,Q56,7.97388,10.9711,5.89209,5.94608,9.29183,7.63613,7.60158,7.73633,7.76944,8.07506,8.83001,9.78704,9.75604,9.4672,10.7271,11.2572,9.76686,10.6994,8.9468,7.35294,6.09862,3.94092,4.97991,6.80602,8.74789
152,B47,3.86431,3.204,3.13333,2.30601,3.58055,4.71684,7.23835,8.92903,10.1,9.01268,10.2905,12.2319,12.4619,14.5444,15.115,15.1316,15.9019,15.9449,10.984,10.0622,8.2895,6.97561,6.64505,5.59821,11.0472
153,B20,5.78856,6.33838,16.7895,0.0,2.5,4.9814,5.07545,7.37859,8.65559,7.54194,7.61429,7.80466,8.05684,9.66524,9.71714,10.2725,10.5427,10.7968,7.74132,6.27774,6.5628,6.83415,6.5889,6.34653,8.13683
154,B49,3.35817,2.39453,1.80645,0.0,3.94872,5.55336,4.83364,7.25377,8.68182,7.15051,6.41742,6.5903,7.6359,7.93642,8.29589,8.32338,8.0954,8.72696,6.54706,5.53406,5.27047,3.68831,3.69639,3.38636,6.8136
155,Q27,3.58189,2.82471,2.19797,2.28272,4.58304,7.6057,9.06352,7.26378,6.9153,7.50522,7.80406,7.15347,7.67922,7.74771,8.11526,7.53257,8.07543,9.03238,7.85533,6.50727,6.33152,7.17175,6.63673,7.29088,7.3893
156,B62,3.20521,3.71084,6.06897,5.23429,4.56838,4.7907,6.45129,6.56809,6.61046,5.37448,5.64617,6.93519,7.41929,7.99378,8.10265,8.24715,9.09167,8.45409,6.88321,5.47701,4.78465,4.62429,5.13554,4.38994,6.67025
157,B38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,B42,4.67416,3.3625,2.0,3.42857,8.56364,12.976,10.6623,8.86364,10.947,10.1605,10.1121,9.02917,9.04743,12.3509,12.8269,11.6704,11.5512,12.0193,9.32421,8.59128,7.16223,5.29134,4.77095,4.3964,9.45634
159,B6,6.53343,5.49275,5.2625,6.49512,6.08691,7.61277,10.3892,12.1336,12.3622,10.6863,9.92845,9.66163,10.372,12.0765,12.7379,13.1394,13.8385,13.9477,11.4622,9.37467,8.23341,7.1484,6.93727,6.94457,10.776
160,B3,4.98496,2.27615,1.55435,1.98667,3.16592,4.72213,7.46649,11.0161,11.503,10.3622,11.8979,11.8693,12.205,11.8903,12.4096,13.8335,14.4273,15.7192,12.2013,9.068,8.30826,7.72762,7.59972,7.59011,11.2128
161,B36,3.34626,2.63636,3.39062,2.39216,3.73203,4.48998,7.05458,8.63303,10.0838,9.29244,10.8054,10.9633,11.6705,11.6519,11.9758,11.5614,12.0739,11.3552,8.79531,7.07513,7.32681,6.05237,5.45936,5.0038,9.521
162,B74,0.0,0.0,0.0,0.0,0.0,7.22105,8.32877,8.16022,10.2391,7.83083,7.20992,8.94961,9.50562,9.54965,9.74631,9.51986,11.1186,10.263,7.68601,6.55279,6.82766,5.15986,3.65803,3.54545,8.38496
163,M79-SBS,2.33607,1.60345,1.38235,1.65517,1.59091,2.51266,4.33333,7.61859,7.08383,6.04839,6.14638,7.22222,8.55662,9.10684,9.6018,9.68594,8.21836,8.12528,7.38756,6.21578,5.58784,4.92932,4.18444,3.67063,7.24775
164,M102,5.26087,2.75926,3.63441,2.64894,4.06667,3.06863,3.99043,5.00606,6.15942,7.03759,6.85175,7.03273,8.04425,10.2723,10.8495,10.9932,9.91717,8.85616,8.44794,5.69794,5.65497,4.30653,4.15854,3.72727,7.46793
165,M101,4.66667,5.08511,2.3125,0.0,2.0,4.28188,5.94722,7.37716,7.99623,7.6102,7.54352,9.01524,9.54276,12.1018,11.7151,15.0354,12.8003,12.4541,9.32943,8.07076,6.7545,5.64873,7.23279,5.66942,9.35708
166,M103,2.78723,0.0,0.0,0.0,0.0,2.94643,3.64417,4.01,5.22414,4.44206,5.71429,6.912,8.29526,8.37984,8.6327,8.5462,6.86452,6.99194,6.91776,4.025,2.71512,2.61622,2.92029,3.33333,6.27095
167,M23-SBS,2.43836,1.52,1.31818,1.16327,1.48276,2.96491,11.1317,9.29966,10.7327,8.69648,6.82883,8.04031,9.94474,10.6112,11.1538,10.8243,10.6804,9.99444,8.32692,7.30404,5.9375,5.1608,3.93204,4.1018,8.82873
168,M60-SBS,5.31707,4.08333,10.0,0.0,0.0,1.0,21.38,15.697,11.1385,8.53922,9.96774,15.6633,16.7604,15.3247,17.3821,17.5282,16.3158,14.9167,8.93519,10.7176,9.26606,11.5233,9.23077,8.51948,13.0035
169,Bx12-SBS,3.0,0.0,0.0,0.0,0.0,8.62703,13.2929,16.9511,17.5094,16.1449,17.9612,20.8926,22.4115,24.3098,28.7168,27.5359,29.0336,30.3577,25.8555,21.6382,19.4088,16.5425,16.5128,11.6405,22.7466
170,M34A-SBS,3.7931,5.0,0.0,0.0,1.0,5.53623,10.7591,11.9634,9.95223,6.15144,6.55806,7.76015,7.67797,8.31803,10.5763,12.8661,12.8206,9.46911,8.82217,8.31944,7.31739,6.87793,6.1573,7.52817,9.04815
171,M86-SBS,2.86076,1.90476,1.4359,1.35417,1.7013,3.9403,6.05333,6.88818,8.48649,7.77479,8.52562,8.27258,9.04932,10.9556,12.5313,11.902,11.7276,12.4983,9.00589,7.99116,6.30394,5.92731,5.6247,4.5836,8.97963
172,B46-SBS,8.16667,0.0,0.0,0.0,0.0,14.1,10.447,11.909,13.5672,12.2598,13.6595,15.1826,17.4176,19.8597,22.2162,21.4664,23.3167,22.4394,17.9423,14.6916,13.5608,11.797,10.7894,10.1856,17.0106
173,B44-SBS,2.75,0.0,0.0,0.0,0.0,7.37374,11.8829,14.9486,17.5211,12.6506,12.1677,10.7651,13.1269,14.0399,15.3519,16.8956,17.546,19.313,14.7154,13.8511,10.7067,8.15298,7.99226,8.13171,14.1878
174,M14D-SBS,4.85822,3.83267,3.40667,2.93162,3.71552,5.97336,8.39202,8.15932,9.33886,10.1218,10.7034,11.8518,14.124,15.3813,16.7596,16.0173,15.7891,16.1202,12.2124,9.75198,8.6619,7.06722,7.56126,6.40353,11.6332
175,Bx41-SBS,0.0,0.0,0.0,0.0,0.0,4.91525,11.1997,18.7605,22.8366,16.0026,15.6685,16.7457,19.0614,23.6213,24.4417,24.4041,25.3544,23.5126,18.156,15.5072,13.4313,10.2703,11.5,0.0,19.5908
176,M14A-SBS,4.06965,2.55488,2.54464,1.91667,2.12994,3.76733,4.52699,5.23502,7.55229,8.21821,9.39963,10.9589,11.8056,13.7182,13.8695,13.3558,12.0888,11.9993,9.33708,7.42604,6.11362,4.63869,5.60686,5.52896,9.16496
177,M15,5.53933,5.945,7.46903,8.40191,8.83453,9.9697,8.64029,5.33452,6.02424,5.01546,6.1883,7.00541,7.09048,8.03088,8.73333,8.66604,8.83527,8.40044,6.20144,5.86288,4.02,4.21321,4.46014,6.19455,6.85017
178,M35,10.9714,0.0,0.0,0.0,0.0,16.75,12.9107,14.5806,20.2059,24.0323,17.1759,15.9115,14.0143,16.4077,15.6821,16.0957,17.7617,16.9899,16.777,13.5072,13.4286,11.7211,10.4385,13.9902,15.4972
179,Q44-SBS,0.0,0.0,0.0,5.69231,5.17647,9.83333,0.0,0.0,8.83333,11.3143,16.8929,15.7059,14.0667,17.2308,13.8824,21.4667,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0765
180,M34-SBS,3.76271,1.33333,0.0,0.0,0.0,8.0,10.2809,9.61111,8.54202,5.58571,5.29965,5.46254,6.72932,8.33123,10.842,10.8983,10.3798,11.8842,7.46763,7.47333,8.29954,6.52764,7.47531,7.86957,8.37205
181,M15-SBS,5.8,0.0,0.0,0.0,12.2609,6.59777,10.298,11.2749,11.9194,11.2373,13.4958,14.4319,15.9679,16.9339,17.459,17.5207,16.7941,16.6693,13.7115,11.9971,10.7347,9.03023,9.67927,10.1476,14.082
182,M55,2.92857,1.67857,0.0,0.0,0.0,0.0,0.0,2.02326,2.52381,2.98969,2.73874,3.78218,3.54622,4.42384,3.85106,5.09852,3.3,4.60145,2.98496,2.9589,3.13889,2.26667,3.16667,2.7,3.59806
183,M8,1.0,1.57143,0.0,0.0,0.0,2.0,1.77778,1.83019,2.84337,2.30682,2.27586,2.79661,2.59701,2.6875,3.79365,3.3625,3.176,2.17949,1.73239,1.37313,1.44444,1.8,1.14286,1.05556,2.44859
184,Q1,2.70968,2.78417,1.36,2.01205,2.2,3.28571,3.9186,5.32684,5.83562,4.37755,4.51289,5.17755,5.01056,5.33065,6.34564,5.78528,6.31778,6.55607,5.51034,4.62222,4.11184,3.50971,3.85333,2.7619,4.8655
185,Q88,2.5,0.0,0.0,0.0,0.0,3.75,8.10992,9.64421,7.86463,7.89357,7.74474,8.97031,7.94703,8.14822,8.87207,8.91419,9.15684,9.1615,8.61728,7.22761,7.0,5.08681,4.09778,3.33981,8.13503
186,S48,4.77285,4.46038,2.9125,2.72355,4.64201,8.26735,9.49135,9.64273,9.95578,9.79745,11.2052,11.4627,12.0866,13.5758,13.1859,13.2905,13.6005,13.6819,10.3699,8.21109,8.18367,7.66488,8.4898,7.08201,10.3601
187,S52,3.16564,1.82474,2.0,0.0,6.19355,3.72956,3.87154,4.84167,4.78816,5.35246,6.79439,6.17848,7.4268,7.92243,6.60803,8.08282,7.20621,6.60498,5.34477,4.80157,4.86916,4.35914,4.0332,3.92958,5.70903
188,S40,11.2336,11.8159,6.08282,5.3253,7.04045,17.2018,21.3958,13.3025,8.78632,9.53156,14.8328,19.2911,13.1519,10.8743,13.3936,12.0557,17.2831,19.3185,18.0195,10.6609,14.2579,20.9536,7.2945,8.84411,13.5543
189,S66,2.13699,1.34483,0.0,0.0,0.0,1.71875,2.98268,2.99257,4.24324,2.85965,3.21138,2.325,3.39216,3.28814,3.67273,4.64945,5.0678,4.45116,3.47926,2.47134,2.47414,3.02027,2.84076,3.10112,3.3723
190,S51,2.76963,2.93939,1.92188,1.93125,2.62032,5.30928,6.28251,6.63536,6.66505,5.60497,5.54674,5.70923,6.45941,6.52917,8.02222,8.37518,8.1728,7.68433,5.50605,5.61686,3.91534,3.95736,3.81935,3.69521,5.90385
191,S76,4.08333,0.0,0.0,0.0,2.0,6.74107,5.17164,5.97758,6.1164,6.23096,6.76596,7.20876,6.10667,6.20762,7.8812,8.42841,7.18343,8.87191,8.54653,7.73469,7.09324,5.14532,4.87293,5.22491,6.92662
192,S81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21818,6.20482,5.98193,1.0,0.0,3.44444,0.0,0.0,6.32036
193,S53,9.72874,6.16298,4.47801,4.02065,6.63785,12.1847,14.0395,12.874,11.4463,10.3452,9.40354,8.29042,10.0486,10.9073,11.0012,12.096,13.4003,16.3071,13.33,12.097,9.99424,10.2832,9.73947,9.94828,11.2791
194,S96,0.0,0.0,0.0,0.0,0.0,5.5641,6.27358,7.55833,5.20354,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.8053,11.1269,8.9781,5.99194,7.71901,5.81482,5.32812,8.21053,7.58513
195,S98,0.0,0.0,0.0,0.0,0.0,0.0,5.61765,8.00541,7.62069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.2174,10.0,8.34025,7.88732,6.53012,8.44262,5.59184,0.0,8.07885
196,S93,0.0,0.0,0.0,0.0,0.0,2.875,8.34404,6.70455,6.33333,6.15082,4.6689,4.62269,5.37685,5.76681,5.78373,7.36577,8.16916,9.24945,6.45275,5.07759,4.55294,3.99306,3.5514,0.0,6.309
197,B84,0.0,0.0,0.0,0.0,0.0,3.62963,3.86364,3.58696,2.73684,2.86667,2.69231,3.44828,2.9697,3.68966,3.17073,5.625,3.74684,3.84444,3.27206,2.41892,2.77419,2.84848,0.0,0.0,3.72746
198,B64,2.0534,1.95506,2.0,0.0,2.0,3.56845,5.42359,7.2241,8.67335,8.00581,7.2428,6.30413,7.11678,7.66131,8.46687,8.52025,7.65938,8.89625,7.15132,5.81341,4.81383,3.57374,3.3754,2.61986,6.94518
199,B60,3.77045,4.56131,7.94585,7.10902,5.90129,5.62083,6.5,7.74117,8.66185,8.33439,8.9841,8.64926,9.46451,10.4456,11.9969,10.8604,10.1829,9.6957,7.85276,7.39672,6.65161,5.74939,4.98271,4.77778,8.58913
200,B57,2.78279,2.7234,0.0,0.0,4.07647,6.37043,10.2983,9.49953,9.38781,7.57477,7.71262,8.63663,9.8153,10.3167,10.5246,11.6336,12.4034,13.294,10.5388,8.18263,6.75398,5.73592,5.77138,4.57289,9.41242
201,B31,2.68103,2.81818,0.0,0.0,4.02778,5.98291,4.81126,6.46617,6.83815,6.17416,4.22711,4.01,4.78022,4.7029,6.29508,6.58161,6.57324,7.59082,5.25235,4.50554,3.73815,2.68847,2.27823,2.13218,5.21303
202,Q5,6.12661,4.70115,3.2585,3.77586,6.01394,8.65271,9.4307,11.8322,11.341,11.636,10.7801,12.0127,12.6208,14.3392,13.3898,12.6364,14.2687,14.3255,11.3974,10.0159,8.81823,9.78448,8.10649,8.78406,11.5008
203,Q42,0.0,0.0,0.0,0.0,0.0,8.12048,5.2381,5.81081,4.47881,3.97191,3.57692,3.18421,4.66387,4.23418,4.05161,4.71226,4.71587,5.05904,4.11364,3.61355,3.51282,0.0,0.0,0.0,4.55602
204,Q4,6.03326,4.77506,3.17284,3.31818,7.23203,7.85868,9.25717,8.28135,8.3216,8.57158,10.6231,10.2375,10.8885,10.9935,12.1376,10.1156,11.135,11.4747,9.3356,8.13156,8.14179,8.49587,7.74175,6.40855,9.3037
205,Q30,2.17323,1.66667,0.0,0.0,0.0,4.86528,6.13934,5.20297,5.62665,3.93432,3.95771,3.62025,3.91849,4.44486,5.14035,5.6262,6.17016,6.51802,4.60325,3.91424,3.5184,3.17978,3.27386,3.31866,4.74599
206,Q3,5.7354,4.42369,4.31667,4.48564,6.83584,7.90482,8.92803,9.04094,9.40733,8.4139,9.46675,9.57236,11.2408,12.0751,11.1553,9.33702,9.31192,10.1147,8.75394,7.84943,8.80502,9.86723,7.4205,6.86185,8.94177
207,Q17,4.45475,3.32479,1.63636,2.21311,4.18505,7.40385,8.14475,7.83877,8.12563,8.03229,8.30698,8.22265,8.1009,8.61643,10.0852,9.50791,10.0588,9.42179,7.09704,5.7273,5.41588,5.19282,5.42113,5.18849,7.79652
208,Q85,5.72973,4.28543,3.67159,2.74074,7.94798,9.54317,8.86014,8.63519,7.99174,8.89717,9.22335,9.85668,10.8404,12.3539,12.6946,11.0432,12.8415,12.9242,9.30769,8.9788,8.43964,8.22307,7.83871,6.95975,9.86307
209,M66,2.58296,1.3,0.0,0.0,1.5,4.12132,8.01207,7.98172,6.65038,5.75524,5.71299,5.38218,6.0555,6.61678,7.89336,7.44696,6.14371,5.29263,5.04735,4.23743,3.57587,2.52795,3.00701,3.35307,5.78105
210,M72,2.54098,0.0,0.0,0.0,0.0,4.1087,4.50704,6.17002,5.86452,5.61559,5.01786,5.32651,5.97662,6.52019,7.22527,7.72368,7.20075,6.82265,5.14407,4.54079,3.28981,2.4636,2.78788,2.70588,5.77029
211,M57,2.28571,2.38889,0.0,0.0,0.0,0.0,6.0,5.29032,4.59864,4.26351,5.2971,4.54717,5.9359,6.89744,7.09626,6.875,7.08824,5.64751,5.4891,4.40328,3.74459,3.46818,2.87647,2.55245,5.05413
212,B2,1.78947,1.0,0.0,0.0,4.0,4.78231,3.9027,5.02473,4.14917,4.77076,5.8893,7.43866,8.49078,8.39298,8.18519,6.82635,8.64972,7.59016,6.08036,4.17734,3.93399,2.83495,2.64035,2.05494,6.06538
213,B82-SBS,4.0,0.0,0.0,0.0,6.38462,5.61082,10.7684,15.4763,17.6933,12.6025,9.50374,9.57281,10.3328,12.5836,13.902,13.4563,14.4598,15.5059,12.0996,10.429,8.18176,6.09849,5.5064,6.84302,12.196
214,Q77,0.0,0.0,0.0,0.0,0.0,4.8913,5.7193,5.78192,7.58349,6.75838,7.08475,7.71974,7.84346,9.3819,7.48596,5.80458,7.84154,9.0528,7.34682,5.09737,5.38778,4.87351,4.71795,0.0,6.96501
215,B48,2.49606,1.55208,2.07059,1.86747,2.23404,3.18807,4.45283,5.64536,5.55123,3.66624,3.54073,3.88758,4.14922,4.74078,5.08485,5.25308,6.47592,6.06579,4.67783,4.20841,3.4858,2.76177,2.85761,2.74725,4.52623
216,B37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Q43,5.67357,3.84358,3.26596,3.63175,7.05327,7.25108,7.52827,8.98016,8.7973,9.90621,7.71107,7.67052,8.11126,9.27742,9.23095,10.2285,10.9972,10.8185,9.13082,8.75248,7.32755,7.9595,6.32634,6.22222,8.66651
218,Q83,6.84142,4.26809,2.58974,2.51955,4.86864,9.50394,9.08963,8.31733,8.69881,8.69256,8.30201,7.95585,9.16928,9.8212,11.0629,10.2352,10.3777,10.7956,9.8607,8.86747,7.4715,6.07093,5.93015,5.49857,8.55761
219,S91,0.0,0.0,0.0,0.0,0.0,0.0,5.35897,5.65188,6.32044,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25676,8.0412,6.86424,5.90079,3.2,0.0,0.0,0.0,6.58717
220,S94,0.0,0.0,0.0,0.0,0.0,0.0,4.29323,5.31551,5.21818,0.0,0.0,0.0,0.0,0.0,0.0,4.85714,12.0909,12.3493,7.47692,4.64773,7.0,4.83636,4.5,0.0,7.6148
221,S44,4.12432,1.33333,0.0,0.0,5.57895,8.10727,7.9923,8.95183,8.24224,7.34013,8.06893,8.76066,8.36344,10.9504,10.6354,11.992,11.9223,12.3246,10.3327,9.02812,9.20235,8.16221,7.52469,6.29274,9.52872
222,S78,4.26102,3.98427,3.32432,2.51368,3.5684,5.30475,6.5384,6.37157,6.44559,6.24851,7.10956,6.72024,7.30904,7.95983,7.76597,7.9223,8.50218,7.64129,7.06494,5.61306,5.25115,6.42373,6.54476,4.87275,6.68663
223,S74,3.02474,4.2358,3.2,2.04514,3.53846,6.61946,8.56435,8.36026,7.2492,6.72953,5.84982,6.16681,6.36571,7.43615,7.54478,9.0729,9.17701,8.91749,8.36907,6.85784,5.74889,5.92254,6.74928,4.98744,7.0667
224,S56,0.0,0.0,0.0,0.0,0.0,0.0,1.71622,2.24419,2.22024,2.28492,1.95833,2.10345,2.57865,2.38122,3.12541,3.49064,3.41204,3.42063,2.49074,2.05,0.0,0.0,0.0,0.0,2.68882
225,S84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5625,5.32394,5.6383,2.9,1.66667,4.75,4.44578,2.09375,0.0,4.49442
226,S46,4.46193,4.46765,4.73965,2.48113,5.35219,7.4589,9.43056,8.58333,8.12783,7.99848,7.60489,8.42098,8.47175,9.08397,10.7746,9.50692,10.7702,10.5173,9.78883,6.75,7.25984,6.80267,7.00882,6.13396,8.25547
227,S42,3.63158,9.53571,0.0,0.0,0.0,8.30769,4.28947,4.0,2.09677,3.125,1.0,0.0,0.0,5.2,3.84615,5.6,6.46575,5.58537,7.16438,5.13095,5.17857,3.90909,3.93182,4.73077,5.27761
228,S54,0.0,0.0,0.0,0.0,0.0,1.0,3.58824,2.5266,5.11881,3.94643,2.06299,2.3522,2.61616,2.97895,4.29329,3.80663,4.37049,4.12315,2.98726,2.95283,2.46,1.77397,2.24658,0.0,3.31981
229,S92,0.0,0.0,0.0,0.0,0.0,1.66667,6.6443,5.01695,6.2234,7.33333,0.0,0.0,0.0,0.0,0.0,0.0,10.3774,7.85427,4.72926,3.125,0.0,0.0,0.0,0.0,6.09839
230,S59,2.95942,2.0443,0.0,0.0,3.04444,4.69118,6.31415,8.03902,7.48792,6.9748,6.68527,6.47583,6.37,7.81333,7.31506,8.81091,9.18932,10.1423,7.39531,6.68568,5.53822,4.48022,5.25859,3.38353,7.08538
231,S89,0.0,0.0,0.0,0.0,0.0,1.73684,3.57669,3.93791,3.50265,4.71429,2.25,0.0,0.0,0.0,0.0,2.83333,3.60577,4.45541,3.68615,2.63291,1.95455,0.0,0.0,0.0,3.71271
232,S61,2.85333,0.0,0.0,0.0,2.0,6.7193,7.54155,7.6682,6.36637,6.51975,6.68139,6.59923,6.77324,8.20892,9.19617,9.0314,8.8705,7.65186,7.2507,5.54874,6.5823,5.60422,5.00306,2.90608,7.32448
233,S62,3.31754,4.47101,2.87931,3.1206,4.75472,6.05201,8.77471,8.95777,6.70833,5.07132,5.25588,4.17117,4.67711,5.66086,6.55105,6.28879,7.8227,6.66389,5.53333,5.15615,4.57826,4.97199,5.47191,4.35395,5.79044
234,Bx24,2.20833,1.28571,1.0,1.0,1.22222,2.0,1.72034,2.68,2.72609,1.92891,2.56452,2.6,2.74888,2.61074,2.77487,3.1352,3.22715,3.27714,1.76444,1.95294,1.92818,2.64249,2.10465,2.29545,2.58974
235,Q84,3.72527,3.00641,0.0,0.0,10.7609,10.9517,7.32604,7.11018,6.80075,6.48148,6.65568,6.49827,6.57781,7.95994,9.59873,8.31387,8.74162,9.70235,7.82715,5.9693,6.23053,5.67333,3.76773,3.2551,7.18727
