id,published_line_ref,0_hour,1_hour,2_hour,3_hour,4_hour,5_hour,6_hour,7_hour,8_hour,9_hour,10_hour,11_hour,12_hour,13_hour,14_hour,15_hour,16_hour,17_hour,18_hour,19_hour,20_hour,21_hour,22_hour,23_hour,total_avg
278,BxM10,0.0,0.0,0.0,0.0,0.0,0.0,14.1667,8.66667,0.0,6.28571,3.5,0.0,3.75,3.4,4.15385,3.33333,5.0,7.27273,0.0,0.0,0.0,0.0,0.0,0.0,6.16049
279,QM18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,BM1,0.0,0.0,0.0,0.0,0.0,0.0,1.66667,6.4898,5.85455,3.43902,1.83333,1.0,1.66667,1.0,0.0,7.76923,6.36585,6.2,6.16981,3.87097,3.625,2.23077,1.2,2.0,4.96491
281,QM21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,QM31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,QM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Q22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Q41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Q6,9.8125,0.0,0.0,0.0,0.0,2.0,16.4,7.61538,11.3333,0.0,0.0,0.0,0.0,0.0,0.0,18.84,20.3438,20.7097,16.6098,14.6667,14.3333,12.125,8.66667,13.4839,14.9335
287,Q37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,22.7143,10.8,10.8889,11.5556,14.5217,11.2917,17.0417,14.6129,18.1724,0.0,0.0,0.0,0.0,15.067
288,Q7,0.0,0.0,0.0,0.0,0.0,0.0,9.25,10.3667,8.46154,12.0,0.0,0.0,8.8,10.931,11.1163,13.12,5.0,0.0,0.0,0.0,3.2,6.46667,6.5,0.0,9.74673
289,Q10,5.81383,3.76159,3.35036,4.65753,12.72,15.5805,14.8688,13.6544,13.5489,10.4099,12.4773,10.3694,13.1445,13.6552,15.6999,13.0749,12.8086,12.602,11.781,9.44474,8.67231,8.95682,10.0483,7.55782,11.8343
290,Q111,0.0,7.77778,2.93333,2.26667,7.16667,6.73913,14.4815,12.0093,17.8507,12.7069,12.871,6.39286,6.8125,7.09302,11.4912,17.1529,19.2222,16.7879,12.6585,16.5172,5.0,0.0,13.4483,9.05714,12.8155
291,Q113,0.0,0.0,0.0,0.0,0.0,0.0,7.25,6.0,0.0,0.0,0.0,0.0,22.125,21.0,12.375,18.8627,16.4909,15.9302,13.3284,18.1163,13.0,0.0,0.0,0.0,15.949
292,Q21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Q64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Q110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Q60,9.0,8.27103,8.77928,10.0408,14.1953,7.35537,6.53333,0.0,10.25,8.41667,5.55556,12.8947,14.1224,18.303,16.8529,18.7692,18.6667,10.6364,20.0667,15.1429,16.8125,5.9375,5.8,4.42857,11.0389
296,Q35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Q69,2.55072,1.7027,0.0,0.0,0.0,4.04762,5.47059,7.62443,8.32107,5.25442,6.8983,6.04762,6.15,6.35052,8.42897,8.02375,9.49749,7.9443,7.01168,6.84122,5.51707,3.72789,4.03333,4.19,6.86324
298,Q33,4.57447,2.46479,1.96296,2.6,8.41379,13.4518,11.6455,12.5459,10.0882,9.81618,9.36601,8.27083,8.4557,11.92,12.2993,13.8333,12.5585,13.4161,11.9281,9.19214,7.43564,5.18254,5.90517,6.94495,9.93126
299,Q40,9.16667,3.07692,5.16667,0.0,0.0,0.0,0.0,0.0,16.875,5.33333,0.0,0.0,0.0,0.0,0.0,0.0,5.75,17.75,12.6667,0.0,0.0,0.0,8.5,2.6,8.20833
300,Q39,4.11594,1.98,3.625,2.57812,5.92,8.72321,10.4202,6.96215,7.30769,6.14973,4.55399,4.82805,6.77,7.41629,7.73404,7.08605,7.7638,9.71378,6.12813,4.93254,5.78,3.78788,4.76571,4.14545,6.56736
301,Q102,5.7931,5.75,1.7234,2.03571,3.14493,4.98113,3.55769,4.60294,4.36129,4.51587,5.57895,5.37838,6.72727,8.38095,6.625,6.39216,5.80952,5.59394,5.75362,3.07519,3.67073,3.21875,3.49451,3.46711,4.48806
302,Q29,0.0,0.0,0.0,0.0,1.75,4.94554,7.11419,7.85145,6.85882,7.26901,8.68,10.2664,11.5257,15.0198,11.1681,12.1743,11.9861,12.1991,9.85641,10.621,7.70833,3.63265,6.83333,6.36842,9.65891
303,Q49,7.125,0.0,0.0,0.0,8.16,16.876,16.6404,16.3333,14.9,10.7416,11.1905,8.625,11.53,13.1716,12.5685,14.8378,11.9178,12.992,10.2386,8.09494,9.56757,8.06173,8.44068,10.8889,12.1222
304,Q67,0.0,0.0,0.0,2.07143,3.45238,5.30282,9.0,9.6439,6.92222,5.24837,6.42222,4.52419,4.89899,5.67949,6.83333,9.93571,13.0567,11.137,8.46703,3.2439,4.21277,5.69014,6.54286,6.18182,7.36836
305,Q100,1.33333,0.0,0.0,2.11111,1.2,3.46429,11.5,11.1538,7.47581,4.6,4.92896,4.88827,5.42208,6.32164,6.55263,6.31274,7.74532,7.3,4.94819,5.87342,3.89167,4.32143,4.5597,3.68421,5.98021
306,Q104,0.0,0.0,0.0,0.0,0.0,0.0,3.75714,4.90909,4.84091,4.32941,5.74419,8.31915,7.55,12.2642,11.0137,8.4881,9.76923,10.64,8.25,4.27143,3.5,2.25,3.47368,2.03333,6.80934
307,Q11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Q18,2.53333,1.73333,0.0,0.0,4.6875,7.5508,10.4016,10.8553,9.88546,7.80255,9.11173,10.6917,11.233,13.2936,12.1667,14.1401,13.2584,14.5508,10.2876,8.97608,7.78571,7.40645,6.82906,4.58065,10.6098
309,Bx23,0.0,0.0,0.0,0.0,0.0,4.46154,5.78378,5.34783,4.66667,4.66667,4.13333,10.0,8.09091,7.05556,11.1765,9.18182,5.6,6.125,6.32,3.0625,3.38462,4.25,4.75,4.2,5.90152
310,Q50,3.72727,7.3,2.0,0.0,3.6,13.6667,17.2,19.2571,14.2308,10.5714,17.125,9.625,9.78261,12.5,13.6087,10.2623,20.5818,15.2093,19.16,14.68,7.58824,12.4615,6.71429,4.0,13.783
311,Q103,0.0,0.0,0.0,0.0,0.0,5.88889,7.21951,8.52308,5.94915,5.11111,1.0,2.52941,4.58824,4.24,7.10526,6.89583,9.10667,6.5443,4.42045,4.025,3.09375,2.34146,0.0,0.0,5.78101
312,Q72,2.81176,1.33333,0.0,0.0,4.86765,7.70139,9.96,11.3716,9.28571,7.87097,8.83621,11.7168,14.299,14.1528,14.1173,14.6357,17.3045,19.1535,14.3198,10.0612,7.44571,6.6746,5.24615,5.03704,11.3399
313,Q9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.9333,10.6364,7.375,3.0,15.5455,7.0,0.0,11.2174
314,B100,2.11765,2.3,0.0,0.0,0.0,8.57143,5.7757,7.01562,8.47989,9.34123,7.09524,4.86503,5.78195,7.32494,10.2909,6.7956,8.36879,9.47859,5.99235,6.5,5.56354,3.30233,3.09615,3.15385,7.18997
315,B103,10.4651,7.07778,8.95833,0.0,1.0,14.0554,7.13523,10.2862,10.3314,9.45335,11.9463,9.75885,10.6418,13.0795,13.6892,12.4397,12.2957,14.2131,12.7888,11.5613,10.574,10.2951,8.77143,7.96512,11.4605
316,Q52-SBS,5.99038,3.75,0.0,0.0,0.0,14.8333,19.0204,14.4383,17.9013,12.3719,11.4826,9.47384,12.0644,16.2376,17.7035,18.3653,18.3115,18.7685,16.1849,12.2974,10.4671,9.9645,10.3322,7.92275,14.7696
317,Q114,0.0,11.36,6.17391,5.88889,5.27586,22.4444,8.0,0.0,23.8333,13.0385,9.15,15.9167,13.027,21.2759,27.28,18.7,16.3256,22.5965,17.8983,16.3043,17.1915,7.65385,14.4167,0.0,16.122
318,Q38,1.89888,0.0,0.0,0.0,0.0,6.23913,6.43411,9.74359,7.05952,7.59565,7.39106,7.31361,8.73362,10.75,10.6585,9.64208,9.4571,10.5064,8.09121,6.21723,5.55432,4.89823,4.1784,3.4759,7.91178
319,Q53-SBS,9.74411,7.46025,4.86431,5.64211,9.69825,18.3033,17.039,18.6585,17.9459,16.3936,15.4736,17.3267,20.1506,19.5058,24.7593,24.5981,23.6981,23.8372,19.213,15.9317,14.4434,13.4742,16.9857,14.2424,18.1592
320,Q70-SBS,3.28358,2.01667,2.2807,4.56693,4.728,4.5539,7.57556,4.2355,4.8871,5.27113,7.44311,9.31595,10.0153,8.32122,8.17636,7.12924,5.67409,5.85106,4.45852,5.15278,6.40129,4.36693,4.68966,4.02286,6.14823
321,Q101,2.6,0.0,0.0,0.0,0.0,8.0,8.625,8.64444,6.875,3.78125,4.36364,6.48276,7.34,5.88288,7.94089,8.22372,8.2697,7.71591,6.70312,4.92754,5.03226,3.38926,2.46667,3.81609,6.65901
322,SIM1C,10.0387,3.51418,2.59649,4.98837,7.69231,9.79191,5.26797,12.685,9.30196,7.61294,6.46635,6.61639,8.03293,11.5111,12.9637,10.2162,7.25103,6.52336,6.49758,7.33993,7.54434,6.82642,7.7817,10.062,8.59623
323,SIM35,0.0,0.0,0.0,0.0,0.0,5.58929,4.47347,4.03871,4.22321,3.06122,0.0,0.0,0.0,0.0,0.0,4.27161,5.56757,4.46275,3.54922,2.28571,0.0,0.0,0.0,0.0,4.22235
324,SIM32,0.0,0.0,0.0,0.0,0.0,0.0,4.35433,3.99242,4.87766,4.0,0.0,0.0,0.0,0.0,0.0,3.5,5.6473,4.67917,3.31646,2.02381,0.0,0.0,0.0,0.0,4.30221
325,B39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17391,2.22727,3.07018,3.72727,4.60938,6.0,4.47222,4.59016,3.91304,4.03704,2.95455,3.22222,1.97727,2.2027,1.36364,0.0,0.0,3.41431
326,B32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14667,3.4881,3.09091,2.41007,2.55729,2.63402,3.01622,4.85405,4.11475,4.74138,4.576,4.52258,2.17241,1.95489,2.33871,0.0,0.0,3.37981
327,S55,0.0,0.0,0.0,0.0,0.0,0.0,1.81818,1.57669,1.88889,2.03279,2.26994,2.04167,2.14545,2.25,2.49474,2.58403,2.7732,1.80347,1.55932,1.4086,0.0,0.0,0.0,0.0,2.1468
328,S86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08247,5.49074,5.87931,0.0,0.0,0.0,0.0,0.0,6.1635
329,S90,0.0,0.0,0.0,0.0,7.44898,25.775,26.8792,9.98425,7.23529,0.0,0.0,0.0,0.0,0.0,0.0,20.4681,18.1778,29.415,16.0743,7.15385,9.38095,15.625,10.9333,15.6038,18.2959
330,QM35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,QM40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Bx99,0.0,11.9431,12.5314,13.2026,12.7423,7.43187,3.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.771
333,M99,0.0,8.27969,7.65517,8.04193,8.86357,5.43103,4.18182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87186
334,B99,0.0,8.98281,9.0433,9.73806,11.2937,7.91393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68417
